Time,TOPUPCC:rdEffBoostR [%],TOPUPCC:rdCur [mA],LINAC1C:rdHVS_C [µA],TOPUPCC:rdCurrentB [mA],PAHB:sDelay [ns],CUMZD4R:rdLt10 [h],PAHR:sCavSet []
08/05/2017 01:33:00.031005,70.9994,11.4176,-3.6458,0.80252,0.2,-0.0251062,1120
08/05/2017 01:33:01.030536,68.165,11.6335,-3.6458,0.268648,0.15,-0.0254046,1120
08/05/2017 01:33:02.029704,68.165,11.633,-3.6458,0.773241,0.15,-0.0257953,1120
08/05/2017 01:33:03.028783,68.165,11.8386,-3.6458,0.765356,0.15,-0.0262562,1120
08/05/2017 01:33:04.028812,67.8766,11.8385,-3.6458,0.745971,0.15,-0.026795,1120
08/05/2017 01:33:05.027923,65.3752,12.0424,-3.47219,0.789041,0.15,-0.0273992,1120
08/05/2017 01:33:06.026991,64.7843,12.0434,-3.6458,0.73602,0.15,-0.027956,1120
08/05/2017 01:33:07.026204,64.7843,12.2581,-3.6458,0.733585,0.15,-0.0284637,1120
08/05/2017 01:33:08.026187,68.3498,12.2558,-3.6458,0.779295,0.15,-0.0288996,1120
08/05/2017 01:33:09.025278,65.7664,12.4673,-3.6458,0.803025,0.15,-0.0291563,1120
08/05/2017 01:33:10.024416,65.6162,12.4682,-3.6458,0.765469,0.15,-0.0293892,1120
08/05/2017 01:33:11.023410,65.6162,12.6769,-3.6458,0.756752,0.1,-0.0295956,1120
08/05/2017 01:33:12.023260,69.0505,12.6753,-3.6458,0.757676,0.1,-0.0297841,1120
08/05/2017 01:33:13.022407,67.8094,12.8898,-3.47219,0.790236,0.1,-0.0299834,1120
08/05/2017 01:33:14.022389,67.7157,12.8912,-3.6458,0.779017,0.1,-0.0302898,1120
08/05/2017 01:33:15.021499,65.7358,13.0945,-3.6458,0.77089,0.1,-0.0307069,1120
08/05/2017 01:33:16.020491,65.7358,13.0944,-3.6458,0.741174,0.1,-0.0311461,1120
08/05/2017 01:33:17.020288,66.2886,13.2932,-3.6458,0.733698,0.1,-0.0316126,1120
08/05/2017 01:33:18.019329,67.8835,13.2937,-3.6458,0.737568,0.1,-0.0320107,1120
08/05/2017 01:33:19.018445,67.5711,13.5044,-3.6458,0.784416,0.1,-0.0323483,1120
08/05/2017 01:33:20.018373,67.1004,13.5045,-3.47219,0.73865,0.1,-0.0327161,1120
08/05/2017 01:33:21.017673,66.7115,13.7022,-3.6458,0.738677,0.05,-0.0331809,1120
08/05/2017 01:33:22.016793,66.4118,13.702,-3.6458,0.746478,0.05,-0.0336119,1120
08/05/2017 01:33:23.015818,65.3387,13.9015,-3.6458,0.768431,0.05,-0.0339554,1120
08/05/2017 01:33:24.015774,65.3387,13.9026,-3.6458,0.768676,0.05,-0.034253,1120
08/05/2017 01:33:25.014904,65.5122,14.1106,-3.6458,0.767905,0.05,-0.0344772,1120
08/05/2017 01:33:26.014168,66.5312,14.1108,-3.47219,0.357352,0.05,-0.0346497,1120
08/05/2017 01:33:27.013193,66.475,14.323,-3.6458,0.361869,0.05,-0.0348211,1120
08/05/2017 01:33:28.012724,66.4625,14.3237,-3.6458,0.345711,0.05,-0.034894,1120
08/05/2017 01:33:29.011726,66.4625,14.5354,-3.6458,0.339834,0.05,-0.0348389,1120
08/05/2017 01:33:30.010876,66.5533,14.5374,-3.6458,0.790296,0.05,-0.0360104,1120
08/05/2017 01:33:31.010076,63.7354,14.6226,-3.6458,0.333382,0.1,-0.0384141,1120
08/05/2017 01:33:32.009258,61.7949,14.6237,-3.6458,0.339313,0.1,-0.0404765,1120
08/05/2017 01:33:33.008301,61.7949,14.836,-3.6458,0.783509,0.1,-0.0421049,1120
08/05/2017 01:33:34.007829,67.2523,14.8356,-3.6458,0.401709,0.1,-0.0432141,1120
08/05/2017 01:33:35.006935,64.408,15.042,-3.6458,0.401032,0.1,-0.0436786,1120
08/05/2017 01:33:36.005963,63.9136,15.0424,-3.6458,0.786773,0.1,-0.0432761,1120
08/05/2017 01:33:37.005144,63.9136,15.2551,-3.6458,0.785184,0.1,-0.0421022,1120
08/05/2017 01:33:38.005156,66.2845,15.2548,-3.6458,0.767085,0.1,-0.0403961,1120
08/05/2017 01:33:39.004961,66.2845,15.4637,-3.6458,0.767059,0.1,-0.038162,1120
08/05/2017 01:33:40.004200,66.3142,15.4641,-3.6458,0.784995,0.1,-0.0380641,1120
08/05/2017 01:33:41.003377,61.0046,15.5823,-3.6458,0.488553,0.15,-0.0401446,1120
08/05/2017 01:33:42.002674,59.9794,15.5833,-3.47219,0.488331,0.15,-0.0418666,1120
08/05/2017 01:33:43.001814,59.9794,15.7913,-3.6458,0.764716,0.15,-0.0431828,1120
08/05/2017 01:33:44.001065,67.9673,15.7912,-3.6458,0.761382,0.15,-0.0453089,1120
08/05/2017 01:33:45.000241,67.9673,15.9109,-3.6458,0.787054,0.15,-0.0481418,1120
08/05/2017 01:33:45.999332,68.559,15.9111,-3.47219,0.438857,0.15,-0.0499488,1120
08/05/2017 01:33:46.998343,68.559,16.1113,-3.47219,0.759879,0.15,-0.0504842,1120
08/05/2017 01:33:47.997490,64.8258,16.1119,-3.6458,0.765584,0.15,-0.0494603,1120
08/05/2017 01:33:48.996698,64.8258,16.3314,-3.6458,0.737434,0.15,-0.0470125,1120
08/05/2017 01:33:49.995951,68.4809,16.3318,-3.6458,0.779416,0.15,-0.045135,1120
08/05/2017 01:33:50.995237,68.0166,16.546,-3.47219,0.782686,0.15,-0.0440316,1120
08/05/2017 01:33:51.994361,68.0166,16.546,-3.47219,0.753634,0.15,-0.0427258,1120
08/05/2017 01:33:52.993598,62.6605,16.7413,-3.6458,0.756011,0.15,-0.0412767,1120
08/05/2017 01:33:53.992822,62.6605,16.7409,-3.6458,0.766806,0.15,-0.0406077,1120
08/05/2017 01:33:54.992045,63.5747,16.9575,-3.6458,0.791713,0.15,-0.0408318,1120
08/05/2017 01:33:55.991905,68.2769,16.9573,-3.6458,0.766014,0.15,-0.0410814,1120
08/05/2017 01:33:56.990986,68.5372,17.1744,-3.47219,0.760461,0.15,-0.041411,1120
08/05/2017 01:33:57.989994,69.1047,17.1743,-3.47219,0.7809,0.15,-0.0416508,1120
08/05/2017 01:33:58.989051,69.1047,17.3851,-3.6458,0.805307,0.15,-0.0418295,1120
08/05/2017 01:33:59.988954,67.5925,17.3846,-3.6458,0.779251,0.15,-0.0419479,1120
08/05/2017 01:34:00.988257,67.5925,17.5934,-3.6458,0.77464,0.15,-0.0419995,1120
08/05/2017 01:34:01.987454,68.0882,17.5945,-3.6458,0.765576,0.15,-0.0420817,1120
08/05/2017 01:34:02.986592,68.0882,17.8161,-3.6458,0.73565,0.15,-0.0422894,1120
08/05/2017 01:34:03.986287,68.3189,17.8164,-3.6458,0.807779,0.15,-0.0425921,1120
